"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.732,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.732,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",11.192,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",11.192,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",11.192,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",11.194,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",11.251,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.28,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",11.793,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",11.793,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",11.793,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",11.795,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",11.94,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",11.942,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",12.16,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",12.176,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",12.218,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",12.262,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",12.263,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.427,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.434,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.448,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.46,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",12.478,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",12.499,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",12.507,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",12.514,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",12.514,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.855,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.855,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.855,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.855,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.86,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.889,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.907,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.908,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.908,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.929,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.938,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.948,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.96,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2007",1.23,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2008",1.323,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2009",2.162,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2010",2.174,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.177,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.233,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.322,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.609,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.662,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.712,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.817,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.98,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.98,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.304,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.304,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.351,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.126,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",12.115,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",15.115,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",15.142,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",15.165,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",15.213,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",17.798,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",17.798,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",17.909,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",17.909,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",18.111,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",18.822,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",19.106,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",19.974,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",20.016,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",20.016,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.001,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.001,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.01,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.034,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.036,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.037,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.044,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.044,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.044,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.049,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.049,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.053,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.053,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.053,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.06,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.06,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.188,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.188,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.978,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.819,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.397,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.421,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",2.602,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",2.651,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",3.049,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",3.049,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",3.049,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",3.541,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",3.541,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",3.541,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",3.541,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",3.168,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",3.65,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",3.662,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",5.546,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",5.922,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.324,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",6.499,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",6.499,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",6.499,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",6.499,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",6.499,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",6.764,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",6.764,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",6.869,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",6.869,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",6.869,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",7.058,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",7.058,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",7.058,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",7.058,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.288,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.975,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.065,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.951,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.561,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.641,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",14.822,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",14.84,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",16.071,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",18,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",18.141,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",18.142,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",18.144,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",18.144,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",18.144,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",18.144,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",18.207,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",18.207,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",18.207,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",18.208,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",18.208,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.009,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.015,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.056,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.09,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.111,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.338,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2000",1.077,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2001",1.079,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2002",2.471,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2003",2.471,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2004",2.473,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2005",2.473,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2006",2.473,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2007",2.474,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2008",2.474,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2009",2.474,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",16.35,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",16.35,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",16.35,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",16.353,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",16.353,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",16.366,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",16.366,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",16.366,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",16.366,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",16.366,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.003,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.262,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.313,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.573,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",1.94,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.491,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",11.59,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",11.59,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",11.764,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",12.758,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",14.694,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",16.433,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",16.465,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",16.465,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",16.48,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",16.858,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",16.874,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",16.9,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",16.9,
